longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,,median_house_value
-118.26,34.13,37,1383,470,1185,451,2.5,203402,<1H OCEAN,,207100
-117.26,32.95,34,1651,273,650,271,5.6582,441785.71,NEAR OCEAN,,500001
-117.27,32.83,35,1420,193,469,177,8.0639,482429.86,NEAR OCEAN,,500001
-117.73,33.53,3,6388,920,2129,819,7.8915,400323,<1H OCEAN,,420600
-122.18,37.9,36,4760,610,1511,572,9.0064,479207.77,NEAR BAY,,500001
-117.98,33.65,18,1027,206,436,180,4.2159,229387.01,<1H OCEAN,,211300
-121.6,39.77,23,2263,497,1138,455,2.3403,87235,INLAND,,87300
-122.42,37.63,46,66,11,30,12,2.375,306989.06,NEAR OCEAN,,275000
-117.68,34.03,16,2859,668,1946,591,3.0396,130048,INLAND,,124300
-121.44,38.5,27,2527,439,1089,415,4.088,118362,INLAND,,96800
-120.93,37.74,37,1956,402,1265,397,2.3023,90559,INLAND,,91900
-117.19,32.82,35,1074,180,442,173,5.253,250881.07,NEAR OCEAN,,204000
-118.31,34.26,38,2264,460,1124,388,4.2685,220233.01,<1H OCEAN,,189600
-118.41,34.04,52,1907,261,681,249,10.9805,500001,<1H OCEAN,,500001
-122.15,37.71,36,998,178,531,183,4.0208,186983,NEAR BAY,,191500
-119.01,36.07,44,2450,575,1330,508,1.6103,53802,INLAND,,50900
-116.66,32.79,13,843,,918,152,6.2152,254044.03,<1H OCEAN,,240600
-117.66,33.62,16,4065,661,1962,636,6.2177,264664,<1H OCEAN,,256600
-117.11,32.64,23,1619,447,1025,415,1.858,82585,NEAR OCEAN,,67500
-122.7,38.33,26,1584,295,846,295,3.375,162344,<1H OCEAN,,156300
-121.81,37.23,24,2413,369,1237,381,6.4328,268690.01,<1H OCEAN,,257200
-122.18,37.44,44,2237,347,948,346,8.2436,496121.94,NEAR OCEAN,,500001
-122.09,37.6,36,385,94,295,92,2.9706,163762,NEAR BAY,,147900
-117.28,33.72,11,1161,235,640,210,2.1667,124850,<1H OCEAN,,114600
-117.02,32.68,14,3986,675,2065,702,5.7192,258107.01,NEAR OCEAN,,267400
-116.91,32.78,15,4058,511,1580,473,7.5,318209.03,<1H OCEAN,,316400
-119.99,37.51,14,2878,617,1011,509,1.398,107266,INLAND,,103800
-118.24,34.02,48,542,150,571,114,1.8485,98563,<1H OCEAN,,90600
-118.31,33.81,30,1773,356,905,352,4.3056,324876,<1H OCEAN,,336000
-121.45,38.56,52,3170,476,1027,457,4.63,208620,INLAND,,233800
-118.48,34.14,31,9320,1143,2980,1109,10.3599,500001,<1H OCEAN,,500001
-121.76,36.83,28,1445,268,1017,284,3.6693,199336,<1H OCEAN,,211000
-121.82,39.73,44,2923,659,1371,626,2.2925,83338,INLAND,,85800
-119.73,36.83,8,3602,,1959,580,5.3478,143772,INLAND,,138800
-118.38,33.99,21,11308,3039,5127,2839,4.6277,260086.01,<1H OCEAN,,228300
-118.06,33.89,26,2483,412,1538,449,5.1104,220660,<1H OCEAN,,220500
-117.07,32.57,14,1527,357,1224,363,2.7361,110496,NEAR OCEAN,,93600
-118.48,34.03,32,1793,476,1143,448,2.8981,354823.01,<1H OCEAN,,353600
-121.96,37.24,26,3032,605,1208,562,5.4683,386128.03,<1H OCEAN,,430900
-118.21,34.16,25,434,74,199,75,5.9199,368606.01,<1H OCEAN,,420500
-122.03,37.54,35,1867,343,1213,338,4.8214,200678,NEAR BAY,,186000
-117.4,33.95,43,633,166,292,135,1.1601,113170,INLAND,,121400
-122.32,37.55,50,2501,433,1050,410,4.6406,453307.62,NEAR OCEAN,,500001
-121.27,38.74,19,3869,887,2086,685,2.6065,142989,INLAND,,154900
-118.31,34.04,33,2691,726,2390,681,2.4048,200828,<1H OCEAN,,208300
-122.36,37.96,31,1157,276,956,232,1.5347,87057,NEAR BAY,,80400
-119.79,36.72,41,1562,322,927,277,1.3047,48336,INLAND,,44100
-118.18,33.85,30,2548,717,2086,700,0.7007,147312.02,<1H OCEAN,,134400
-117.16,32.73,52,1218,471,821,429,1.9597,182229,NEAR OCEAN,,200000
-117.17,32.74,38,5054,1168,2366,1103,2.9422,275363,NEAR OCEAN,,289400
-118.11,33.79,36,2223,370,1039,370,5.7942,276336,<1H OCEAN,,257000
-118.55,34.44,14,15348,2366,7087,2169,6.3277,244722,INLAND,,237700
-118.16,34.15,17,821,163,229,164,7.3715,296444.02,<1H OCEAN,,263000
-121.28,38.71,8,4053,912,2033,897,2.8973,119063,INLAND,,117100
-118.14,33.86,37,1404,257,652,258,4.2062,203668,<1H OCEAN,,195400
-118.3,33.74,47,2223,410,1163,413,4.4671,293692.01,NEAR OCEAN,,270800
-118.78,34.27,20,2743,685,1798,613,3.6761,180500,<1H OCEAN,,170900
-121.38,38.55,26,1532,264,781,285,4.6944,141807,INLAND,,130900
-122.17,37.75,38,992,,732,259,1.6196,88530,NEAR BAY,,85100
-121.07,39.2,45,204,62,133,51,1,91108.99,INLAND,,90600
-118.43,33.99,35,2243,495,1135,465,4.3281,335738.02,<1H OCEAN,,324000
-122.43,37.78,52,1952,628,1284,576,2.105,287986,NEAR BAY,,316700
-118.01,33.79,30,2460,403,1277,395,5.4372,224920,<1H OCEAN,,223200
-118.26,34.1,48,2566,571,1421,563,3.6579,286807,<1H OCEAN,,318600
-118.46,34.01,46,1379,239,688,269,6.8901,491967.91,<1H OCEAN,,500001
-120.65,35.28,32,896,240,548,231,2.5455,179482,NEAR OCEAN,,165900
-118.64,34.22,25,2762,410,1166,439,6.8643,336865.02,<1H OCEAN,,333700
-117.85,33.74,26,2589,1003,5756,983,2.1992,165947,<1H OCEAN,,170800
-122.02,37.92,26,5077,640,1872,636,7.4713,366602,NEAR BAY,,351200
-118.04,33.72,15,1836,490,942,477,4.0238,194641,<1H OCEAN,,182500
-122.02,37.97,36,2342,436,1191,416,4,169845,NEAR BAY,,171000
-118.31,34.19,42,724,149,420,150,3.0625,309516,<1H OCEAN,,361700
-119.84,34.45,26,4424,616,1839,601,6.3654,359376.12,NEAR OCEAN,,331200
-121.7,36.67,37,641,129,458,142,3.3456,244862,<1H OCEAN,,252600
-118.36,33.85,36,1390,230,683,219,4.8906,333716,<1H OCEAN,,334400
-119.55,36.69,21,1551,423,1519,406,1.7132,55230,INLAND,,55900
-121.89,37.3,47,1604,284,639,278,5.8415,321858.05,<1H OCEAN,,283300
-117.84,33.79,34,2590,603,1658,608,2.378,187504,<1H OCEAN,,199600
-119.85,37.1,8,828,168,413,146,3.375,95915,INLAND,,80700
-119.81,36.78,52,2281,371,839,367,3.5972,91469,INLAND,,89900
-121.6,36.81,18,1575,230,751,219,5.2203,276124,<1H OCEAN,,286500
-122.67,38.44,32,3771,741,1786,721,3.2415,177792,<1H OCEAN,,172200
-122.02,37.6,32,1295,295,1097,328,3.2386,158935,NEAR BAY,,149600
-122.05,37.38,29,1875,340,816,350,5.4351,327570.01,<1H OCEAN,,336500
-122.21,37.77,46,1234,375,1183,354,2.3309,105273.01,NEAR BAY,,98700
-116.89,33.86,2,6900,1238,1950,980,3.0417,140209,INLAND,,146300
-121.75,37.11,18,3167,,1414,482,6.8773,427405,<1H OCEAN,,467700
-119.42,35.4,24,2585,480,1442,424,2.8452,93572,INLAND,,104700
-120.98,37.66,10,934,,401,255,0.9336,125983,INLAND,,127100
-117.14,32.75,37,1832,525,955,488,2.7852,148130,NEAR OCEAN,,129200
-118.1,33.85,36,1473,253,713,257,5.9493,261499.02,<1H OCEAN,,228000
-117.87,33.6,34,3415,779,1275,718,4.498,445433.12,<1H OCEAN,,482900
-115.37,32.81,32,741,191,623,169,1.7604,66064,INLAND,,68600
-122.06,37.33,29,1945,269,826,275,8.248,492346.22,<1H OCEAN,,498800
-120.1,38.91,33,1561,282,30,11,1.875,364502.65,INLAND,,500001
-118.25,34.01,36,879,262,1034,236,1.2857,101542,<1H OCEAN,,99300
-118.85,34.14,16,4109,543,1409,560,8.1064,417235.05,<1H OCEAN,,423400
-121.85,37.36,18,1525,485,1705,448,3.7198,151845,<1H OCEAN,,128600
-116.9,32.9,19,3090,552,1621,520,4.0806,179715,<1H OCEAN,,189200
-117.46,33.93,16,4112,880,2821,857,3.0122,114408,INLAND,,114700
-117.67,35.65,18,2737,589,1128,533,2.8,77498,INLAND,,72000
-117.56,33.94,6,575,73,318,88,7.0215,255129,INLAND,,257100
-121.31,38.58,10,2421,580,962,497,2.5035,117299,INLAND,,112500
-122.49,37.75,47,2140,425,1105,401,3.7054,309031,NEAR OCEAN,,308500
-118.22,34.09,40,1081,282,970,263,1.875,154122,<1H OCEAN,,150000
-121.99,37.25,22,4240,532,1480,514,11.2463,500001,<1H OCEAN,,500001
-121.02,37.64,42,1437,307,1035,284,2.1036,86325,INLAND,,88300
-118.31,35.74,18,2327,642,799,335,1.8419,86577,INLAND,,92300
-121.5,38.57,44,1375,351,766,321,2.1719,93137,INLAND,,87500
-117.24,33.23,13,3756,648,1767,614,4.0776,202593,<1H OCEAN,,196000
-121.5,38.63,6,693,143,276,151,3.1944,124979,INLAND,,117000
-120.16,39.14,21,2484,460,309,144,3.9722,139613,INLAND,,127800
-117.06,32.6,33,905,205,989,222,2.7014,116628,NEAR OCEAN,,108200
-118.3,33.74,40,1896,416,950,383,2.425,248654,NEAR OCEAN,,255000
-118.21,34.09,39,1287,353,1171,345,1.6118,149576,<1H OCEAN,,138500
-118.36,34.18,36,2233,605,1934,599,2.8784,196703,<1H OCEAN,,194900
-119.78,36.85,12,782,166,292,164,2.8274,92902,INLAND,,79500
-122.36,40.57,31,431,90,231,78,2.184,73586,INLAND,,77300
-117.75,33.6,5,4944,1164,1727,948,4.9,261383.05,<1H OCEAN,,255600
-117.87,34.02,16,3552,575,2120,573,6.4333,273060.01,<1H OCEAN,,271500
-122.09,37.67,33,2431,655,1854,603,2.7019,159112,NEAR BAY,,154000
-117.68,33.55,5,2262,427,1016,402,6.065,310481,<1H OCEAN,,315500
-119.68,34.44,23,2600,398,917,374,8.7394,479474.8,<1H OCEAN,,500001
-117.23,32.86,16,1200,468,648,443,3.045,137678.01,NEAR OCEAN,,100000
-121.64,37.15,13,4780,798,2795,764,6.1684,285617,<1H OCEAN,,288100
-117.85,33.84,26,2095,280,793,261,6.6719,277071,<1H OCEAN,,271700
-118.29,33.73,21,2492,711,1699,672,2.1382,234523,NEAR OCEAN,,242300
-122.04,37.39,5,8745,2211,3959,2019,4.7685,293645.03,<1H OCEAN,,280100
-118.17,33.88,42,1645,371,1161,351,3.0893,161734,<1H OCEAN,,162700
-122.15,37.75,40,1445,256,849,255,3.8913,140107,NEAR BAY,,126300
-118.06,34.07,30,2308,674,3034,691,2.3929,179423,<1H OCEAN,,184400
-122.29,37.89,52,1571,349,693,326,3.1375,228572,NEAR BAY,,229100
-118.36,34.02,43,1356,333,796,329,1.7159,177375,<1H OCEAN,,189700
-122.08,37.03,36,4682,899,2143,832,4.5096,232679,NEAR OCEAN,,203700
-121.02,37.67,32,3951,797,1916,740,2.6722,110977,INLAND,,111500
-117.91,34.14,42,2225,485,1544,464,2.2442,157148,INLAND,,166700
-122.25,37.81,29,4656,1414,2304,1250,2.4912,245724.01,NEAR BAY,,257800
-122.31,37.54,42,1159,261,465,247,3.1842,335203,NEAR OCEAN,,352800
-118.44,34,44,1798,353,835,314,4.75,353667,<1H OCEAN,,355800
-118.22,33.98,32,2643,737,2784,711,2.5352,179237,<1H OCEAN,,184400
-122.21,37.84,44,3424,597,1358,597,6.0194,321809.03,NEAR BAY,,292300
-118.14,34.16,30,2598,757,2869,769,2.1377,153636.01,<1H OCEAN,,142300
-118.16,34.07,47,2994,543,1651,561,3.8644,236926,<1H OCEAN,,241500
-120.13,34.63,11,2137,339,916,338,5.5221,355177,NEAR OCEAN,,394900
-118.13,34.16,52,1596,314,1024,292,3.6719,216634,<1H OCEAN,,227900
-119.32,36.33,18,2603,478,1158,423,4.5938,138704,INLAND,,150500
-122.02,37.35,22,3219,756,1479,667,4.1473,325330,<1H OCEAN,,354400
-121.67,36.68,38,5561,1292,3523,1253,2.8289,160855,<1H OCEAN,,168300
-121.84,36.61,15,2190,586,1570,510,1.875,126266,<1H OCEAN,,122300
-121.31,38.57,9,2748,521,1663,565,3.5192,117474,INLAND,,113300
-118.17,33.92,36,2447,503,1532,498,4.3667,173668,<1H OCEAN,,171800
-117.09,32.67,37,1157,332,983,306,2.0972,114220,NEAR OCEAN,,117000
-122.28,37.86,52,2031,450,958,445,1.9327,170098,NEAR BAY,,169900
-121.31,38.65,21,2759,409,1053,374,5.5,179025,INLAND,,165700
-120.45,34.64,40,1051,235,574,201,2.0865,133584,NEAR OCEAN,,111500
-118.28,34.06,42,2472,,3795,1179,1.2254,166876,<1H OCEAN,,162500
-118.21,34.17,24,8590,1231,3401,1178,8.1325,451755.1,<1H OCEAN,,472700
-118.28,34.05,31,1525,730,2510,652,1.6355,176017,<1H OCEAN,,162500
-122.23,37.78,44,2340,825,2813,751,1.6009,133327,NEAR BAY,,118100
-122.18,37.79,39,617,95,236,106,5.2578,261608.01,NEAR BAY,,253000
-122.1,37.66,33,1954,464,1293,448,3.0489,158253,NEAR BAY,,152600
-118.04,33.87,18,4626,822,2794,763,5.6917,278853,<1H OCEAN,,275100
-118.13,34.16,52,1787,427,1107,410,2.5664,204636,<1H OCEAN,,215000
-115.39,32.76,16,1136,196,481,185,6.2558,155234,INLAND,,146300
-117.91,34.07,36,1390,270,887,266,5.0897,199623,<1H OCEAN,,189000
-118.22,33.97,47,1147,297,1097,307,2.6384,155619,<1H OCEAN,,162900
-118.1,34.58,29,2843,603,1517,573,2.6658,109770,INLAND,,106900
-117.92,34.11,24,2838,695,2151,645,3.2202,140648,<1H OCEAN,,126200
-121.96,37.96,28,1838,273,899,270,5.2145,214730,INLAND,,229200
-122.15,37.68,35,2632,447,1349,486,4.3864,206790,NEAR BAY,,205200
-116.95,33.74,18,1996,405,1270,400,2.7083,107861,INLAND,,91200
-122.06,38.27,14,6920,996,3196,978,5.0672,173887,INLAND,,171300
-121,39.16,10,1170,225,537,194,3.2813,161445,INLAND,,163200
-121.97,36.96,27,4001,999,1808,945,2.561,234571,NEAR OCEAN,,234600
-117.92,34.08,35,2108,408,1257,414,4.1312,185024,<1H OCEAN,,185200
-117.06,32.77,34,1730,373,730,350,2.0284,148657,NEAR OCEAN,,161800
-118.36,33.95,42,1116,303,1082,299,3.7237,171633,<1H OCEAN,,170800
-121.68,39.29,29,1860,400,1137,365,1.5281,61510,INLAND,,61600
-118.24,34.01,48,396,99,485,110,2.375,112322,<1H OCEAN,,107500
-117.3,34.39,11,3572,592,1876,507,3.6615,110759,INLAND,,105100
-118.35,34.04,45,1839,459,1312,460,2.5625,151186,<1H OCEAN,,138000
-122.03,37.34,25,5404,906,2338,883,6.0577,400392.01,<1H OCEAN,,451800
-118.12,34.06,25,1137,293,800,281,2.4286,217522,<1H OCEAN,,233300
-124.22,41.73,28,3003,699,1530,653,1.7038,74408,NEAR OCEAN,,78300
-122.53,39.09,11,1264,271,370,177,1.3,77173,INLAND,,69700
-117.06,32.72,31,2669,514,1626,499,3.1923,117311,NEAR OCEAN,,116900
-118.21,34.07,47,1346,383,1452,371,1.7292,172684,<1H OCEAN,,191700
-118.03,33.83,25,3030,532,1668,509,4.625,223676,<1H OCEAN,,229600
-122.53,37.92,42,1741,301,723,306,5.5379,389967,NEAR BAY,,410500
-117.88,33.74,29,720,174,1045,181,3.1964,156804,<1H OCEAN,,151900
-122.13,37.77,24,2459,317,916,324,7.0712,323890.06,NEAR BAY,,293000
-117.96,33.86,35,2146,430,1230,429,3.7813,185227,<1H OCEAN,,184900
-117.99,33.86,36,1138,228,725,219,3.4167,185356,<1H OCEAN,,187200
-118.49,34.04,48,2381,345,859,306,8.0257,498276.97,<1H OCEAN,,500001
-122.32,38.32,19,2922,417,1221,442,5.8002,247329,NEAR BAY,,238700
-117.8,33.92,16,5819,986,2306,914,4.6315,258448,<1H OCEAN,,277500
-121.91,37.25,31,1944,343,975,334,4.9205,247239,<1H OCEAN,,240500
-117.97,33.86,35,1691,367,1265,378,3.5855,175369,<1H OCEAN,,174300
-122.56,41.69,21,2010,360,947,306,2.4107,73356,INLAND,,70100
-120.06,39.15,22,2213,372,98,42,1.1912,168189.07,INLAND,,170000
-118.2,33.8,45,2456,495,1300,450,3.9792,207611,NEAR OCEAN,,210200
-121.9,37.41,24,4759,921,3188,902,5.6344,248045.01,<1H OCEAN,,228700
-120.37,38.23,13,4401,829,924,383,2.6942,121708,INLAND,,123500
-118.57,34.09,14,7970,1142,2926,1096,11.2866,499021.97,<1H OCEAN,,500001
-117.03,32.67,15,5094,818,2118,758,5.3505,249890,NEAR OCEAN,,266600
-118.07,33.98,41,1478,273,916,281,3.9688,174409,<1H OCEAN,,169800
-121.95,37.94,21,3153,411,1318,431,6.8642,287531,INLAND,,285400
-121.5,38.57,45,858,254,510,200,1.0114,87853,INLAND,,80000
-117.99,34.13,37,1568,371,1618,350,2.9605,135135,INLAND,,129400
-119.29,36.34,35,1235,369,1246,341,1.474,62272,INLAND,,71000
-122.28,37.9,52,1369,249,490,248,4.1212,281444,NEAR BAY,,287500
-122.49,37.75,48,2387,424,1041,408,3.7562,321614,NEAR OCEAN,,321200
-120.62,37.35,20,1457,372,1000,346,1.4615,79409,INLAND,,69200
-118.27,34.02,39,2004,633,3050,621,1.875,124399,<1H OCEAN,,127300
-117.12,32.8,31,1727,342,879,345,3.8125,166429,NEAR OCEAN,,166300
-121.91,37.71,25,4377,668,2038,671,5.7233,242856.01,<1H OCEAN,,231800
-121.98,38.39,3,9488,1417,4095,1335,5.1781,189432,INLAND,,191900
-118.68,34.28,5,6150,1265,3188,1266,4.7034,238648,<1H OCEAN,,223000
-118.36,34.05,45,1879,395,946,409,3.3333,261975.02,<1H OCEAN,,254700
-122.32,37.94,38,2751,522,1390,489,3.7277,162381,NEAR BAY,,165100
-117.16,33.06,16,1988,279,770,252,5.8661,362954.02,NEAR OCEAN,,404500
-115.62,33.04,20,1121,244,766,230,2.2969,64819,INLAND,,62000
-117.09,34.07,24,6260,1271,3132,1189,2.5156,103930,INLAND,,103000
-120.46,38.15,16,4221,781,1516,697,2.3816,112713,INLAND,,116000
-118.08,33.92,34,2118,437,1414,442,3.7238,168442,<1H OCEAN,,166800
-122.89,38.38,16,2017,369,931,336,5.7664,272907,<1H OCEAN,,267500
-118.23,34.09,47,859,239,913,234,2.6442,145057,<1H OCEAN,,136100
-118.4,34,44,2122,385,1012,367,4.6687,346398.03,<1H OCEAN,,344300
-116.93,33.06,16,3490,545,1628,535,4.8836,229720,<1H OCEAN,,239900
-122.42,37.78,17,1257,339,1093,384,1.8438,124583.02,NEAR BAY,,72500
-122.24,37.79,43,1626,376,1284,357,2.2542,114637,NEAR BAY,,112200
-122.19,37.43,39,2392,420,937,406,6.6136,461710.13,NEAR OCEAN,,472800
-117.26,32.83,24,1663,199,578,187,10.7721,497697.89,NEAR OCEAN,,500001
-119.03,36.08,19,2471,431,1040,426,3.25,84275,INLAND,,80600
-120.35,37.99,3,1167,306,422,186,2.4191,176131,INLAND,,217500
-118.21,34.05,28,950,357,1485,345,1.9271,138354,<1H OCEAN,,136400
-117.27,34.4,8,6042,979,3031,991,3.3438,117602,INLAND,,124400
-119.74,36.74,39,4893,1210,4749,1067,1.2065,57500,INLAND,,55600
-120.26,37.13,33,1239,250,648,227,2.0278,65484,INLAND,,58800
-117.75,34.01,4,22128,3522,10450,3258,6.1287,286602,<1H OCEAN,,289600
-118.22,34.19,36,2443,492,1115,493,3.9777,370961.01,<1H OCEAN,,409800
-122.5,37.74,42,1667,395,1041,387,3.9583,274242,NEAR OCEAN,,273700
-118.19,34.12,35,2524,749,2487,679,2.4932,167781,<1H OCEAN,,167700
-116.68,33.16,26,1820,374,1001,324,2.1797,154185,INLAND,,156300
-117.06,32.56,5,2706,925,3148,855,1.7301,129390,NEAR OCEAN,,125000
-118.42,34.19,33,3285,830,2281,786,2.6165,224577,<1H OCEAN,,230800
-118.61,35.08,6,3660,646,1243,482,3.4911,122682,INLAND,,137200
-122.66,38.46,14,2364,631,1300,625,2.6023,206813,<1H OCEAN,,221100
-118.23,33.95,43,1683,520,2190,494,2.2391,147416,<1H OCEAN,,152800
-121.14,37.52,37,1358,231,586,214,3.1645,157620,INLAND,,170800
-122.49,37.79,52,2488,281,805,295,10.7058,499260.99,NEAR BAY,,500001
-122.6,38.24,16,1410,209,741,229,4.725,203883,<1H OCEAN,,204500
-120.95,37.66,16,4478,647,1990,672,5.1473,185061,INLAND,,188400
-118.38,34.08,30,4524,1312,1910,1243,2.8889,328936.03,<1H OCEAN,,335300
-120.82,37.64,20,3375,630,1505,598,2.69,169666,INLAND,,201300
-121.04,37.68,18,5129,1171,3622,1128,2.0272,95186,INLAND,,92700
-122.42,37.8,52,2852,581,838,510,8.0755,494011.9,NEAR BAY,,500001
-118.35,34.07,45,3312,880,1157,809,3.5719,465494.68,<1H OCEAN,,500001
-114.63,32.76,15,1448,378,949,300,0.8585,50193,INLAND,,45000
-121.67,39.37,27,2599,502,1241,502,1.9943,78156,INLAND,,86300
-118.17,33.84,29,4716,1372,2515,1272,2.726,202274,<1H OCEAN,,208700
-118.22,33.92,43,1195,256,1251,262,3.4539,128276,<1H OCEAN,,125000
-118.26,33.92,42,3320,682,2105,632,1.9809,109513,<1H OCEAN,,104600
-118.35,34.09,35,2234,689,1334,662,2.5444,253326.01,<1H OCEAN,,236100
-118.14,34.65,20,1257,201,551,186,4.6591,214406,INLAND,,247200
-121.98,37.53,26,3179,703,2142,639,4.1947,223644,<1H OCEAN,,222700
-117.46,33.94,35,1566,294,1056,279,3.5227,107551,INLAND,,105400
-118.19,33.87,27,4701,1359,2571,1216,2.5417,182099,<1H OCEAN,,184100
-118.1,34.12,49,3783,579,1601,539,6.3013,463442.7,<1H OCEAN,,500001
-122.19,37.48,45,886,165,492,173,4.2708,272695.01,NEAR BAY,,267000
-123.32,39.42,22,2085,432,1133,402,2.3906,96269,<1H OCEAN,,92600
-121.88,37.36,30,2453,573,1845,530,3.7396,202060,<1H OCEAN,,210700
-117.98,33.68,17,2603,373,1265,382,6.8039,327570,<1H OCEAN,,332900
-117.37,33.22,35,2204,482,1435,462,3.676,158759.01,NEAR OCEAN,,125600
-121.42,38.5,24,7740,1539,4333,1397,3.025,97073,INLAND,,87900
-118.22,33.97,47,1058,295,1097,274,2.881,168601,<1H OCEAN,,183300
-118.33,33.34,52,2359,591,1100,431,2.8333,369862,ISLAND,,414700
-122.27,37.82,52,1630,456,1162,400,1.2475,120624.02,NEAR BAY,,104200
-121.96,37.29,24,1240,263,690,276,5,276917,<1H OCEAN,,283000
-118.28,34.07,24,3247,1281,2642,1182,2.4632,234233.04,<1H OCEAN,,216700
-117.52,33.89,2,17978,3217,7305,2463,5.1695,212863,INLAND,,220800
-117.24,32.78,44,2172,431,892,420,4.1742,341996.03,NEAR OCEAN,,342200
-119.22,34.27,11,4695,955,2065,982,3.2158,221656,NEAR OCEAN,,223600
-118.22,33.83,43,1426,272,871,276,3.7083,175380,<1H OCEAN,,175200
-121.83,37.25,17,2332,637,1636,623,3.1932,152247,<1H OCEAN,,123400
-118.3,33.99,45,1701,452,1484,427,1.84,95849,<1H OCEAN,,91400
-118.04,33.93,36,1045,239,1165,230,3.1979,158348,<1H OCEAN,,161800
-118.53,34.27,32,1931,298,948,314,5.3847,297666,<1H OCEAN,,329200
-118.22,33.97,43,381,67,259,60,3.0313,155419,<1H OCEAN,,166100
-118.19,33.93,40,1334,276,1226,278,3.4712,143315,<1H OCEAN,,144300
-122.84,38.4,15,3080,617,1446,599,3.6696,192479,<1H OCEAN,,194400
-117.18,34.48,8,3561,691,2156,659,2.7778,90897,INLAND,,86900
-120.67,36.72,18,819,198,996,198,2.5,97806,INLAND,,112500
-117.97,34.13,42,683,127,541,138,3.4375,157643,INLAND,,151700
-121.67,38.54,13,6141,1019,2553,967,4.2432,248871,INLAND,,326500
-118.38,34.06,29,3946,1008,1676,876,2.7824,394624.03,<1H OCEAN,,450000
-121.94,36.97,31,1738,422,746,355,2.5172,298713,NEAR OCEAN,,330800
-119.27,36.32,9,3631,635,1881,628,4.7723,122943,INLAND,,113100
-118.13,33.96,35,1500,250,706,250,4.5625,250371,<1H OCEAN,,253500
-119.06,34.35,34,2426,646,2116,631,2.0682,164164,<1H OCEAN,,158300
-118.53,34.37,8,3839,852,1342,593,3.9118,289568,<1H OCEAN,,333700
-117.98,33.92,27,3700,,1793,552,5.3668,232693,<1H OCEAN,,219800
-118.2,33.82,34,2807,768,2217,744,2.4286,182658,NEAR OCEAN,,204800
-117.89,33.82,24,1268,210,700,224,5.0605,212511,<1H OCEAN,,216200
-121.48,38.52,34,2561,497,1583,530,3.1583,96402,INLAND,,95800
-121.49,38.56,42,900,239,506,231,1.2813,89262,INLAND,,87500
-121.85,37.3,19,6275,1546,4312,1466,2.7768,177550,<1H OCEAN,,178600
-119.75,34.45,6,2864,,1404,603,5.5073,277330.02,NEAR OCEAN,,263800
-119.8,36.86,7,6434,1201,2733,1045,3.7656,139329,INLAND,,145000
-122.03,38.69,23,1796,380,939,330,2.7955,106278,INLAND,,96300
-118.42,33.96,24,4393,966,1257,579,5.0714,375177.11,<1H OCEAN,,356100
-119.83,36.8,16,6101,1200,3407,1134,3.125,80981,INLAND,,80800
-117.86,33.78,21,2713,731,1952,722,2.6959,177531,<1H OCEAN,,178800
-122,37.36,17,2070,,797,275,8.6155,425651.18,<1H OCEAN,,411200
-118.46,33.98,27,2217,520,806,458,3.8935,493093.9,<1H OCEAN,,500001
-121.32,38.71,14,4594,774,2474,782,4.5245,137474,INLAND,,127500
-117.88,33.65,24,4879,756,1777,754,5.9055,426495.01,<1H OCEAN,,477300
-118.34,34.07,52,1621,284,588,272,6.2223,474681.75,<1H OCEAN,,500001
-117.87,33.75,14,5526,1916,6799,1796,2.6561,150583,<1H OCEAN,,144400
-118.21,34.21,41,1676,263,757,255,4.7734,384534.01,<1H OCEAN,,450800
-117.38,33.89,12,3964,524,1707,549,5.1624,242738,INLAND,,267900
-118.17,34.02,39,759,215,883,226,2.125,145991,<1H OCEAN,,143800
-120.46,37.33,17,6111,1171,2950,1104,3.2852,113735,INLAND,,98800
-119.77,35.65,21,2403,483,1647,415,2.6066,76138,INLAND,,80000
-121.63,39.15,27,336,60,195,68,5.3946,135211,INLAND,,71800
-117.25,33.19,18,1891,306,830,279,4.5764,204274,<1H OCEAN,,207000
-119.29,34.29,33,3854,982,1835,894,3.5294,294558,NEAR OCEAN,,323900
-118.01,34.13,38,3374,671,1906,640,4.0729,230267,INLAND,,212300
-118.25,34.09,52,3142,765,1728,682,3.1864,194619,<1H OCEAN,,189800
-118.01,33.93,34,2424,468,1293,444,3.275,190688,<1H OCEAN,,189900
-118.14,34.08,24,3988,1098,2909,1034,2.7036,186761,<1H OCEAN,,170000
-122.02,37.56,35,1716,312,914,316,5.5737,232352,NEAR BAY,,214500
-121.97,37.29,25,4096,743,2027,741,5.3294,294074,<1H OCEAN,,300300
